name,keyword,category,inventory,price_cut,price_origin,price_sale,discount,dis_num,favor_num,des_score,price_score,quality_score,service_score,dif,包邮,双十一,新款,韩版,英伦,欧美,冬装,礼盒,明星,均码,通勤,学院,情侣,dis_price,discount1,discount21,discount22,discount23,discount24,discount25,双十一红包,满减券,其他优惠,dis_num1,dis_strength,dis_strength1,easy_satisfy,easy_satisfy1
2016冬季韩版羽绒服男士修身短款冬款休闲男装羊羔毛领厚外套,"M L XL 2XL 3XL 常规袖 徽章,毛领,刺绣 日韩,商务 法兰绒,锦棉（有光泽） 修身 长款 连帽 千鸟格 米白色 黑色 橘黄色",男装,2987,-7.75,569,396.75,购物满2件立减8元 购物满199元立减5元,2,72,4.63,4.58,4.6,4.63,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0.697275923,1,0,1,0,0,0,0,1,0,2种优惠,0.025125628,0,0.511568123,"(0,1]"
2016冬季时尚名媛新款狐狸毛皮草外套短款脚毛韩版修身女装,"MLXLXXL 常规袖 韩系,名媛 其他 加厚 宽松 酒红色,紫色,蓝色,墨绿色,灰色 常规款（51-65cm） 暗扣 圆领 七分袖 纯色 冬季",女装,1780,0,1097,767.9,NO INF,0,10,4.79,4.78,4.79,4.81,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016冬装情侣韩版港风男士长款棉衣男款加厚保暖中长款棉衣,"3XL 2XL XL L M 4XL 常规袖 其它 基本款,欧美 棉 宽松 加长款 连帽 纯色 长袖",男装,2393,-6.515,325.71,227.995,购物满129元立减5元 购物满198元立减10元,2,13,4.7,4.68,4.68,4.71,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0.69999386,1,0,1,0,0,0,0,1,0,2种优惠,0.04463237,0,0.582445368,"(0,1]"
2016冬装新款韩版简约男士中长款呢料大衣,"M L XL 2XL 绗缝 日韩,学院 毛呢 宽松 中长款 西装领 纯色",男装,794,-3.35,335,234.5,购物满88元立减5元 购物满198元立减10元 购物满398元立减20元 活动商品买3件免1件,4,20,4.67,4.63,4.65,4.68,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0.7,1,0,1,0,1,0,0,1,1,>2种优惠,0.05252483,1,0.38070517,"(0,1]"
2016冬装新款欧美女装圆领长袖条纹连衣裙长款显瘦针织裙子," SM 常规袖 通勤（OL）,欧美 针织 收腰 黑色 套头 半高领 长袖 撞色 条纹 冬季",女装,6,-37.2,356,249.2,11.11红包最高再抵           10.00元,2,31,4.77,4.76,4.76,4.75,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016冬装新款时尚男装立领轻薄羽绒服纯色韩版修身男生外套,M L XL 2XL 3XL 常规袖 其它 街头 其它材质 直身 常规款 立领 纯色 浅灰色 红色 蓝色,男装,2991,0,656,328,活动商品买4件免1件 购物满2件立减5元 购物满3件立减10元 购物满5件立减30元,4,41,4.8,4.8,4.8,4.81,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0.5,1,0,1,0,1,0,0,1,1,>2种优惠,0,0,0,0
2016韩版秋新款性感高跟鞋潮尖头单鞋时尚夜店女鞋,34 35 36 37 38 英伦风 灰色 高跟单鞋 超高跟（大于8cm） 甜美 复合底 二层猪皮 光板（无工艺效果） 纯色 超纤 秋季 套脚,女鞋,872,-8,240,168,NO INF,0,8045,4.68,4.69,4.66,4.69,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016韩版新款女装秋冬季时尚套装休闲长袖毛衣半身裙两件套潮,"SMLXL 常规袖 甜美,小清新 棉 普通 H型（直身） 褐色,白色 常规款（51-65cm） 无扣 圆领 长袖 纯色 秋季",女装,7908,-20.6,198,138.6,11.11红包最高再抵           15.00元,2,879,4.76,4.75,4.74,4.77,29,0,0,1,1,0,0,1,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016韩国东大门新款花朵流苏毛衣链长款项链百搭吊坠韩版配饰,"未镶嵌 否 是 欧美,韩系,原创设计 水波链 51cm-80cm 合金 合金/镀银/镀金",女士配饰,11,0,34.99,34.99,NO INF,0,11,4.77,4.76,4.78,4.77,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016韩国东大门新款流苏毛衣链长款项链百搭吊坠韩版饰品配饰,"未镶嵌 是 是 欧美,韩系,原创设计 水波链 51cm-80cm 其它材质 合金/镀银/镀金",女士配饰,7,-0.004285714,34.99428571,34.99428571,NO INF,0,7,4.77,4.76,4.78,4.77,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016男士加厚棉衣韩版修身青少年休闲棉袄外套男棉袄, M L XL 常规袖 绣花 欧美 复合 宽松 常规款 连帽 纯色 长袖 ,男装,596,0,300,210,NO INF,0,21,4.7,4.69,4.7,4.75,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016男士加厚棉衣韩版修身青少年休闲棉袄外套男棉袄,M L XL 2XL 3XL 蝙蝠袖 绗缝 运动 其它材质 其它 短款 连帽 渐变 七分袖 黑色 军绿色 藏青色,男装,1498,0,300,210,NO INF,0,4,4.72,4.69,4.71,4.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016男装男士纯色长款毛呢外套冬季男外套男大衣,"M L XL 2XL 刺绣 日韩,街头 毛呢 直身 长款 Polo领 纯色 深灰色 绿色",男装,1586,-3.12,312,218.4,购物满88元立减5元 购物满198元立减10元 购物满398元立减20元,3,84,4.66,4.62,4.65,4.68,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.05252483,1,0.408769974,"(0,1]"
2016年秋冬季女装新款韩版显瘦百搭明星同款PU皮开叉短裤," 均码 小清新,韩系 PU 黑色 开衩,纯色,口袋,松紧 纯色 秋冬",女装,903,-9.5,55,38.5,11.11红包最高再抵           5.00元,2,243,4.74,4.75,4.74,4.76,114,0,0,1,1,0,0,1,0,1,1,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋冬韩版男士棉衣加绒加厚风衣中长款休闲男卫衣外套,M L XL 2XL 3XL 4XL 5XL 徽章 商务 毛料 直身 长款 棒球领 印花／花卉 灰色 黑色 藏青色,男装,2066,-10.9,733,219.9,NO INF,0,46,4.65,4.64,4.66,4.7,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬韩版男士棉衣加绒加厚风衣中长款休闲男卫衣外套,M L XL 2XL 3XL 4XL 5XL 水洗 其它 混纺 收腰 加长款 连帽 纯色 浅灰色 黑色 藏青色,男装,2065,-10.9,733,219.9,NO INF,0,46,4.65,4.64,4.66,4.7,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬季新款条纹polo衫男士假两件加绒加厚T恤打底衫,"M L XL 2XL 3XL 常规袖 拼接,加绒,徽章 街头潮人,百搭 棉 修身 常规款 POLO领 印花/花卉,条纹 长袖",男装,1000,0,155,108.5,购物满5件打9折 购物满4件打9.30折 购物满3件打9.50折 购物满2件打9.80折 购物满299元立减28元 购物满199元立减10元 购物满119元立减5元,7,0,4.63,4.61,4.61,4.67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.7,1,0,1,1,0,0,0,1,1,>2种优惠,0.061971183,1,1.096774194,"(1,2]"
2016秋冬季新品女装上衣短款流苏外套真毛领羽绒服,"MLXLXXL 插肩袖 韩系,通勤（OL） 聚酯纤维 加厚 军绿色,黑色 短款（41-50cm） 拉链 连帽 长袖 纯色 秋冬",女装,5993,-16,1050,315,11.11红包最高再抵           30.00元,2,50,4.89,4.88,4.88,4.85,31,0,0,1,1,0,0,1,0,0,0,1,0,0,0.3,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋冬加绒真兔毛鞋漆皮金属扣单鞋豆豆鞋平底鞋懒人小皮鞋,"35 36 37 38 39 金属扣,英伦风 酒红色,黑色 豆豆鞋 中跟（3-5CM） 淑女,简约 木质 人造长毛绒 擦色 纯色 皮毛一体 冬季 套脚",女鞋,966,0,139,97.3,购物满50元立减3元,1,175,4.75,4.75,4.72,4.77,48,0,0,1,0,1,0,1,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.06,1,0.513874615,"(0,1]"
2016秋冬女装新款欧美修身外套长款连帽毛领轻薄羽绒服女,"SMLXL 常规袖 甜美 聚酯纤维 普通 修身 红色,军绿色 长款（81-100cm） 拉链 连帽 长袖 秋冬",女装,480,0,985,689.5,NO INF,0,3,4.52,4.49,4.5,4.49,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬甜美女装新款手工双面呢羊绒大衣女长款羊毛呢外套,"SMLXL 常规袖 通勤（OL）,学院 羊绒 H型（直身） 红色 长款（81-100cm） 开衫 POLO领 长袖 拼接,扎染 纯色 秋季",女装,1056,0,1598,1278.4,NO INF,0,1,4.7,4.69,4.69,4.73,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.8,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款复古军绿色长款外套毛领连帽羽绒服女装,"SMLXL 常规袖 韩系 聚酯纤维 普通 修身 军绿色,黑色 长款（81-100cm） 拉链 连帽 长袖 秋冬",女装,480,0,857,599.9,NO INF,0,3,4.52,4.49,4.5,4.49,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款韩版男士中长款呢子风衣男潮毛呢大衣外套,3XL 2XL XL L M 徽章 运动 针织 其它 长款 西装领 渐变 黄色 黑色 灰色,男装,1478,-10.9,733,219.9,NO INF,0,24,4.65,4.64,4.66,4.7,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款韩版男士中长款呢子风衣青年毛呢大衣外套,2XL XL L M 气眼 其它 羊绒 直身 长款 立领 纯色,男装,783,-10.7,799,239.7,NO INF,0,69,4.65,4.64,4.66,4.7,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款韩版男士中长款青年风衣修身毛呢大衣外套,M L XL 2XL 3XL 加绒 其它 毛呢 直身 常规款 圆领 色块,男装,994,-10.7,799,239.7,NO INF,0,9,4.65,4.64,4.66,4.7,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款韩版男士中长款青年风衣修身毛呢大衣外套,M L XL 2XL 3XL 4XL 5XL 多袋 运动 针织 宽松 加长款 堆堆领 抽象图案 浅灰色 红色 咖啡色,男装,2089,-10.9,733,219.9,NO INF,0,34,4.65,4.64,4.66,4.7,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款韩版男士中长款青年风衣修身毛呢大衣外套,S M L XL 2XL 3XL 4XL 5XL 气眼 街头 毛呢 斗篷 短款 立领 纯色 灰色 黑色,男装,1598,-10.7,799,239.7,NO INF,0,3,4.65,4.65,4.67,4.7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋冬新款牛皮尖头粗跟短靴韩范后拉链高跟女靴显瘦裸靴女,"裸色单里 裸色绒里 黑色单里 黑色绒里 灰色单里 灰色绒里 34 35 36 37 38 39 尖头 拉链 灰色,黑色 短靴 高跟（5-8cm） 头层牛皮 韩系,经典 橡胶底 人造短毛绒 粗跟 磨砂 纯色 短筒 头层牛皮 秋季 拉链",女鞋,3579,-0.006,298.57,208.996,购物满139元立减3元,1,205,4.8,4.76,4.78,4.75,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0.699989952,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.021582734,0,0.665103593,"(0,1]"
2016秋冬新款女装翻领条纹打底裙加绒加厚假两件针织连衣裙," SMLXL 常规袖 淑女,甜美 针织 A型 黑色,白色 套头 POLO领 长袖 条纹 秋冬",女装,392,-13.04,326,224.94,11.11红包最高再抵           25.00元,2,3,4.72,4.68,4.71,4.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.69,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋冬新款女装名媛修身长袖开叉针织连衣裙女中长款毛衣裙," SMLXL 常规袖 韩系,轻熟 棉 收腰 灰色,黑色 套头 圆领 长袖 开衩,纽扣,纯色,水洗 其他,纯色 秋冬",女装,2583,-10.01,198.59,139.01,11.11红包最高再抵           15.00元,2,201,4.8,4.78,4.81,4.8,26,0,0,1,1,0,0,1,0,0,0,0,0,0,0.699984893,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋冬新款女装上衣性感枫叶蕾丝修身打底毛衣显瘦针织衫,"均码 常规袖 性感,通勤（OL） 针织 普通 直身 酒红色,黑色 常规款（51-65cm） 其他领型 长袖 纯色,蕾丝 纯色 秋冬",女装,1966,-4.9,98,68.6,11.11红包最高再抵           8.00元,2,27,4.72,4.73,4.72,4.75,18,0,0,1,0,0,0,1,0,0,1,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋冬新款欧美过膝长靴瘦腿弹力靴长筒靴平底高筒靴女靴子,"黑色绒里 黑色单里 35 36 37 38 39 圆头 绑带（系带) 黑色绒里,黑色单里 长筒靴（中筒靴） 低跟（1-3cm） 超纤 街头潮人,欧美 橡胶底 人造短毛绒 平跟（无跟） 反绒,绒面 纯色 过膝 超纤 秋冬 绑带",女鞋,796,-4.495,197.14,133.495,购物满199元立减10元,1,1859,4.78,4.74,4.75,4.75,159,0,0,1,0,0,1,1,0,0,0,0,0,0,0.677158365,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.050251256,1,1.542635659,"(1,2]"
2016秋季打底裙夜店女装深V领低胸性感两件套装裙包臀连衣裙,"SMLXL 常规袖 韩系,通勤（OL） 棉 普通 咖啡色 常规款（51-65cm） V领 长袖 其他,纯色,蝴蝶结 其他,纯色 秋季",女装,2138,-1.7,112,76.7,11.11红包最高再抵           8.00元,2,352,4.57,4.56,4.54,4.58,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0.684821429,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋季韩版女装连帽套头宽松中长款学生长袖卫衣连衣裙女潮,"XSSML 常规袖 街头潮人,韩系 棉 普通 宽松 蓝色 长款（81-100cm） 套头 连帽 长袖 拼色/撞色,前短后长,抽绳,口袋 纯色 秋季",女装,20,-9.81,327,228.9,11.11红包最高再抵           25.00元,2,11,4.76,4.75,4.75,4.76,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋季韩版新款男士印花修身打底长袖T恤,M L XL 2XL 常规袖 肩章 基本款 针织 修身 圆领 人物 长袖 黑色 白色 浅灰色,男装,1195,-2.64,330,98.34,NO INF,0,5,4.64,4.63,4.65,4.69,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0.298,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋季韩版新款男士印花修身打底长袖T恤,M L XL 2XL 常规袖 铆钉 复古 棉 修身 圆领 其他 长袖 黑色 白色 浅灰色,男装,1195,-2.75,330,98.45,NO INF,0,6,4.64,4.63,4.65,4.69,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.298333333,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋季男士长袖T恤潮流修身印花圆领体恤青少年打底衫小衫,M L XL 2XL 3XL 4XL 5XL 常规袖 水洗 基本款 棉 修身 常规款 圆领 其他 长袖 白色 灰色 黑色 深卡其布色,男装,5577,-0.833333333,84.29,58.83333333,购物满299元立减20元 购物满99元立减5元,2,23,4.66,4.66,4.65,4.63,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0.697987108,1,0,1,0,0,0,0,1,0,2种优惠,0.058697341,1,1.706896552,"(1,2]"
2016秋季新款韩版尖头金属质感擦色牛皮松糕厚底坡跟鞋单鞋女,"34 35 36 37 38 39 绑带（系带）,布洛克,英伦风 金色 高跟单鞋 高跟（5-8cm） 韩系,学院 橡胶底 超纤 擦色 其他 头层牛皮 春秋 系带",女鞋,1181,-8.75,830,247.75,NO INF,0,248,4.8,4.76,4.78,4.79,5,0,0,1,1,1,0,0,0,0,0,0,1,0,0.298493976,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋季新款韩版精钢全自动机械表商务休闲男士手表," 均码 小钻间金黑面 小钻银壳白面 小钻银壳黑面 商务休闲 精钢 圆型 精钢,间金,大表盘 日历 ",男士饰品,600,0,1123,786.1,购物满99元立减3元 购物满188元立减10元 购物满298元立减30元,3,0,4.67,4.63,4.64,4.67,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.061388554,1,0.125938176,"(0,1]"
2016秋季新款简约时尚男士印花T恤男韩版修身长袖圆领上衣,"M L XL 2XL 3XL 4XL 5XL 常规袖 其它 基本款,欧美 棉 宽松 圆领 人物 长袖 黑色 白色 藏青色 灰色",男装,5554,-5.995714286,108.57,74.99571429,购物满129元立减5元 购物满198元立减10元,2,27,4.71,4.69,4.69,4.71,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0.690759089,1,0,1,0,0,0,0,1,0,2种优惠,0.04463237,0,1.869565217,"(1,2]"
2016秋季新款宽松时尚拼接袖子粗条纹男士圆领长袖t恤," S M L XL XXL 常规袖 其它,拼接 日韩,学院 针织 宽松 常规款 圆领 条纹 长袖 ",男装,494,-2.866666667,148,77.86666667,购物满2件立减10元 购物满599元立减50元,2,42,4.64,4.67,4.67,4.7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.526126126,1,0,1,0,0,0,0,1,0,2种优惠,0.083472454,1,7.986666666,"(2,8]"
2016秋季新款女鞋韩版百搭透气女休闲运动鞋跑步鞋学生鞋潮,"粉红色 绿色 灰色 35 36 37 38 39 40 圆头 绑带（系带） 青色,灰色,粉红色 低跟（1-3CM） 运动,韩系 橡胶底 PU 平跟（无跟） 磨砂 其他 人造革(PU) 秋季 系带",女鞋,1436,0,216,108,NO INF,0,1668,4.72,4.64,4.68,4.69,67,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋季新款女靴子马丁靴短靴子英伦风粗跟及裸靴女鞋子单靴,"黑色 灰色 酒红色 35 36 37 38 39 圆头 切尔西靴 灰色,黑色 及踝靴 中跟（3-5cm） 人造革（PU） 复古,欧美 橡胶底 布 粗跟 无工艺效果 纯色 及踝 人造革（PU） 秋季 套脚",女鞋,5813,-9.425714286,184.28,127.4257143,购物满100元立减50元,1,7460,4.74,4.74,4.71,4.77,783,0,0,1,0,1,1,0,0,0,0,0,0,0,0.691478806,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.5,1,0.847457627,"(0,1]"
2016秋季新款女装韩版拉链连帽针织衫长袖开衫外套,"SM 常规袖 韩系,街头（潮人） 兔毛（毛衫） 普通 直身 灰色,藏青 常规款（51-65cm） 拉链 连帽 长袖 拼色,编织 条纹,纯色 秋季",女装,3969,-36,190,133,11.11红包最高再抵           10.00元,2,3418,4.77,4.73,4.75,4.77,63,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋季新款女装休闲风衣中长款外套长袖单排扣翻领直筒风衣, SMLXLXXLXXXL ,女装,8997,-20,370,259,11.11红包最高再抵           25.00元,2,16,4.92,4.91,4.92,4.92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋季新款气质名媛v领针织连衣裙女装时尚百褶礼服裙长裙," SMLXL 常规袖 甜美,通勤（OL） 针织 收腰 卡其色,黑色,酒红色 套头 V领 长袖 绑带,假两件,纯色,不规则 纯色 秋冬",女装,6012,-4,230,115,11.11红包最高再抵           15.00元,2,1135,4.79,4.76,4.77,4.78,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋季新款套头男士修身韩版印花连帽服男装T恤长袖卫衣,"M L XL 2XL 3XL 常规袖 铆钉,刺绣,撞色 日韩,学院 棉 宽松 常规款 圆领 纯色,印花／花卉 长袖",男装,1492,-0.006,125.71,87.996,NO INF,0,24,4.73,4.68,4.72,4.75,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0.699992045,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016秋季长袖衬衫女装新款韩版修身百搭显瘦长袖衬衣,"SMLXLXXL 常规袖 基本款,通勤（OL） 棉 宽松 白色 常规款（51-65cm） POLO领 长袖 其他 其他 秋冬",女装,4886,0,100,70,11.11红包最高再抵           8.00元,2,296,4.65,4.57,4.62,4.69,12,0,0,1,1,0,0,1,0,0,0,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋装韩版女装长袖针织毛衣+修身包臀裙两件套,SMLXL 常规袖 韩系 针织 普通 X型（收腰） 粉红色 常规款（51-65cm） 无扣 圆领 长袖 其他 秋冬,女装,1760,-6.75,170,116.75,11.11红包最高再抵           15.00元,2,4001,4.82,4.82,4.81,4.83,132,0,0,1,1,0,0,1,0,0,0,0,0,0,0.686764706,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋装韩版情侣装长袖圆领拼接短外套女装休闲棒球服夹克衫,"女M女L女XL女XXL男M男L男XL男XXL男XXXL 常规袖 韩系,通勤（OL） 太空棉（空气层） 普通 宽松 灰色,黑色 常规款（51-65cm） 拉链 立领 短袖 其他,拼接,拼色,马卡龙,水洗 其他,拼色 秋冬",女装,2658,-9.9,227,158.9,11.11红包最高再抵           15.00元,2,579,4.72,4.71,4.72,4.72,10,0,0,1,1,0,0,1,0,0,0,1,0,1,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋装女装女士风衣原创设计欧美复古长款女士无袖斗篷大衣,"均码 常规袖 日系,原创设计 棉 普通 宽松 白色 长款（81-100cm） 无扣 翻领 无袖 拼接 纯色 秋冬",女装,197,-6.171428571,720,236.5714286,11.11红包最高再抵           25.00元,2,32,4.77,4.72,4.76,4.78,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.328571429,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016秋装新款女装职业小西服气质时尚九分裤两件套西装套装女,"LMSXLXXL 常规袖 甜美,商务 棉 普通 X型（收腰） 黑色,橘红,白色 长款（81-100cm） 一粒扣 西装领 长袖 拼接,纽扣,纯色,拉链装饰,口袋 其他,纯色 秋冬",女装,2801,-8,160,128,11.11红包最高再抵           15.00元,2,582,4.71,4.68,4.69,4.74,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016夏季新款时诺比钢带日历男商务机械手表," 均码 间金壳钢带 间金银钢带 商务休闲 精钢 圆型 精钢,大表盘 日历 ",男士饰品,400,0,1316,921.2,购物满99元立减3元 购物满188元立减10元 购物满298元立减30元,3,1,4.67,4.63,4.64,4.67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.061388554,1,0.107468519,"(0,1]"
2016新款冬季过膝靴粗跟高跟鞋黑色高筒靴侧拉链长靴中跟靴子,"黑色 黑色加绒 35 36 37 38 39 圆头 英伦风 黑色 长筒靴（中筒靴） 高跟（5-8cm） TPU 学院,欧美 牛筋底 人造短毛绒 粗跟 无工艺效果 其他 过膝 头层牛皮 秋冬 套脚",女鞋,4752,-5.4,162,113.4,NO INF,0,6731,4.6,4.6,4.59,4.59,137,0,0,1,0,1,1,1,0,0,0,0,1,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
2016新款韩版加厚加绒中长款女装长袖套头卫衣,SMLXLXXL 喇叭袖 欧美 棉 加厚 宽松 宝蓝 中长款（66-80cm） 暗扣 高领 长袖 口袋 字母 秋季,女装,2651,-3.9,127,88.9,11.11红包最高再抵           10.00元,2,1098,4.82,4.82,4.82,4.83,124,0,0,1,1,0,1,0,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
2016新款英伦风复古雕花布洛克女鞋休闲漆皮圆头系带平底单鞋,"34 35 36 37 38 39 40 41 42 43 黑色,酒红色 牛津鞋 低跟（1-3CM） 街头（潮人）,复古 牛筋底 真皮 漆皮 纯色 头层牛皮 四季 系带",女鞋,545,0,238,228,购物满258元立减10元,1,571,4.72,4.69,4.69,4.71,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0.957983193,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.03875969,0,1.131578947,"(1,2]"
2016新款真皮表带男士手表韩版学生青年休闲时尚百搭情侣腕表,"均码 黑带金边黑盘 棕带金边白盘 商务休闲 真皮 圆型 黑带金边黑盘,棕带金边白盘 24小时指示",男士饰品,398,0,290,145,购物满2件立减20元 购物满150元立减5元 购物满3件立减35元 购物满4件立减60元,4,16,4.64,4.58,4.6,4.65,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.5,1,0,1,0,0,0,0,1,0,>2种优惠,0.033333333,0,1.034482759,"(1,2]"
3条盒装男士内裤平角裤透气," L XL XXL XXXL 性感,运动,奢华,简约 ",男装,1998,-2.32,116,58,购物满98元立减5元,1,2,4.78,4.75,4.77,4.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.051020408,1,1.760057471,"(1,2]"
4条盒装南极人男士内裤男U凸囊平角短裤衩全棉莫代尔内裤男," L XL XXL XXXL 性感,运动,奢华,简约 ",男装,12637,-0.92,84.4,59.92,购物满79元立减5元 购物满145元立减10元 购物满258元立减20元 购物满458元立减50元,4,124,4.63,4.63,4.64,4.65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709952607,1,0,1,0,0,0,0,1,0,>2种优惠,0.079736586,1,1.338983051,"(1,2]"
